id,limit_bal,gender,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default,log_limit_bal,log_bill_amt1,log_bill_amt2,log_bill_amt3,log_bill_amt4,log_bill_amt5,log_bill_amt6,log_pay_amt1,log_pay_amt2,log_pay_amt3,log_pay_amt4,log_pay_amt5,log_pay_amt6
10554,130000,Female,Graduate school,Single,30,2,0,0,2,0,0,112822,115526,123658,120259,121205,124778,4527,10122,1,4355,8918,0,1,11.775297421715827,11.63357549797039,11.657259547858683,11.725283056390554,11.69741134459356,11.705246856342516,11.73429945152784,8.41803561988302,9.222565341598752,0.6931471805599453,8.37930948405285,9.095939111666207,0.0
10555,20000,Male,Graduate school,Single,25,0,0,0,0,0,0,17263,17581,19670,16730,18757,12875,4321,5200,350,4500,1000,4500,0,9.90353755128617,9.756378687497916,9.774630930411124,9.88690074893173,9.725018565057663,9.839375607068884,9.463120392418698,8.371473537066832,8.556606193773073,5.860786223465865,8.412054873292933,6.90875477931522,8.412054873292933
10556,400000,Female,Graduate school,Single,31,0,-1,-1,0,-1,0,7912,4220,3364,2832,34967,38706,4220,3364,2500,34967,10000,22600,0,12.899222326086994,8.976262255609193,8.347827345782498,8.121183242078828,7.949091499830517,10.46218863654315,10.563775741214291,8.347827345782498,8.121183242078828,7.824445930877619,10.46218863654315,9.210440366976517,10.025749432069084
10557,230000,Female,Graduate school,Single,29,0,0,0,0,0,0,31206,28395,29127,25446,26141,26852,1500,1500,1000,1100,1300,710,0,12.345838935721968,10.348397707607221,10.254003569159277,10.27945518985527,10.144353136837955,10.171298495345496,10.198132825539048,7.313886831633462,7.313886831633462,6.90875477931522,7.00397413672268,7.170888478512505,6.566672429803241
10558,30000,Male,University,Married,36,0,0,0,0,0,0,6727,5023,6714,8714,9514,3300,2000,2000,2000,5000,0,0,0,10.308985993422082,8.814033201652784,8.521981708148035,8.812099108957337,9.07280095795412,9.16062477973025,8.101980731853192,7.601402334583733,7.601402334583733,7.601402334583733,8.517393171418904,0.0,0.0
10559,190000,Male,University,Married,44,0,0,0,0,0,0,197494,194913,192896,116537,112086,108660,7200,8000,4100,4000,5000,7000,0,12.154784614286667,12.19346854654715,12.180313714624447,12.169911646673352,11.665972679060188,11.627030634449639,11.595988223081756,8.881975184248867,8.987321812850125,8.31898612539206,8.294299608857235,8.517393171418904,8.853808274977197
10560,220000,Female,Graduate school,Single,27,-1,-1,-1,0,0,-1,471,5261,16436,16071,96,480,5272,17571,0,0,549,0,0,12.301387370778713,6.156978985585555,8.568266461600238,9.707290170206525,9.68483390649477,4.574710978503383,6.175867270105761,8.57035473953047,9.77406200509567,0.0,0.0,6.309918278226516,0.0
10561,20000,Male,University,Single,30,0,0,0,0,0,0,19149,20221,19812,10717,13534,15298,1392,1201,1000,3000,2000,399,0,9.90353755128617,9.860057994608791,9.914526399651344,9.89409356689426,9.279679850054796,9.513034202048402,9.63554274576738,7.239214973779806,7.091742115095153,6.90875477931522,8.006700845440367,7.601402334583733,5.991464547107982
10562,280000,Female,University,Single,29,-2,-2,-2,-2,-2,-1,0,0,0,0,0,5017,0,0,0,0,5017,101,0,12.54254845357358,0.0,0.0,0.0,0.0,0.0,8.520786726926367,0.0,0.0,0.0,0.0,8.520786726926367,4.624972813284271
10563,190000,Male,University,Married,36,0,0,0,0,0,0,79584,83108,82179,80874,81720,87685,7007,2912,2871,3501,8001,3234,0,12.154784614286667,11.284580911863955,11.327908278228264,11.3166672424374,11.300660031803202,11.311066285763198,11.381517530497506,8.854807632616227,7.976938756959434,7.962763930168115,8.161089512845797,8.98744678941718,8.081784206935001
10564,260000,Male,Graduate school,Single,36,-1,-1,-1,-2,-2,-2,5877,427,-73,-73,-73,-73,10000,0,0,0,0,0,0,12.468440756144114,8.678971846978863,6.059123195581797,0.0,0.0,0.0,0.0,9.210440366976517,0.0,0.0,0.0,0.0,0.0
10565,80000,Female,University,Married,34,0,0,0,2,0,0,63343,65325,69261,67551,71282,72942,3000,5631,0,5000,3000,4500,0,11.289794413577894,11.056335469345912,11.087145398346655,11.145651694235996,11.120652950648047,11.174413148801122,11.197433593212509,8.006700845440367,8.636219897837877,0.0,8.517393171418904,8.006700845440367,8.412054873292933
10566,60000,Female,University,Single,24,-1,0,0,0,0,0,57147,58104,58311,58828,58945,57918,3000,3000,2500,2100,4000,2100,0,11.002116507732017,10.953399672985048,10.970006997656974,10.97356318306205,10.982390209583826,10.984377049549666,10.966800761717183,8.006700845440367,8.006700845440367,7.824445930877619,7.650168700845001,8.294299608857235,7.650168700845001
10567,80000,Male,High school,Married,52,-1,0,0,0,0,0,35861,18521,19385,20561,21261,21457,1500,1500,1500,1028,876,1449,0,11.289794413577894,10.48743351805231,9.826714493730215,9.872306435052554,9.931199991102664,9.964676720848551,9.973852815196691,7.313886831633462,7.313886831633462,7.313886831633462,6.9363427358340495,6.776506992372183,7.27931883541462
10568,360000,Female,Graduate school,Married,36,-1,-1,0,0,-1,2,15521,36003,51414,17993,11546,9771,36011,20094,1000,11546,0,306,1,12.793862088206213,9.650013651414085,10.491385322376976,10.84768523766329,9.797793647977064,9.354180941951856,9.187276432377631,10.491607495228367,9.908226306883302,6.90875477931522,9.354180941951856,0.0,5.726847747587197
10569,350000,Female,University,Married,33,-1,-1,-2,-2,-2,-1,598,0,0,0,0,687,0,0,0,0,687,18296,0,12.765691290604371,6.395261598115449,0.0,0.0,0.0,0.0,6.5337888379333435,0.0,0.0,0.0,0.0,6.5337888379333435,9.814492390964565
10570,50000,Male,University,Single,25,0,0,0,0,3,3,46741,48883,50074,60158,75277,90464,2900,2000,14455,16560,17000,0,0,10.819798284210286,10.75239839707897,10.797205423557891,10.821277160534018,11.004746336145143,11.228943206424937,11.412718314553198,7.972810784121404,7.601402334583733,9.578864832272064,9.714805812589491,9.741027444837728,0.0
10571,360000,Female,Graduate school,Married,40,-1,-1,-2,-1,-1,-1,10210,-1814,-11035,12319,6050,2125,0,0,32319,6050,2125,35860,0,12.793862088206213,9.231220849555537,0.0,0.0,9.41897923708751,8.707978826622321,7.661997558901893,0.0,0.0,10.383441512635033,8.707978826622321,7.661997558901893,10.487405632994516
10572,100000,Female,High school,Single,41,-1,-1,-1,-1,0,-1,7432,1633,2043,4830,3535,4307,1633,2043,4830,0,4307,0,1,11.51293546492023,8.913684824725294,7.3987862754199485,7.622663951323595,8.482808764554406,8.170751423757535,8.36822903827628,7.3987862754199485,7.622663951323595,8.482808764554406,0.0,8.36822903827628,0.0
10573,360000,Female,Graduate school,Single,29,-1,-1,-2,-2,-2,-1,1498,0,0,0,0,902,0,0,0,0,902,0,0,12.793862088206213,7.312553498102598,0.0,0.0,0.0,0.0,6.805722553416985,0.0,0.0,0.0,0.0,6.805722553416985,0.0
10574,120000,Female,Graduate school,Single,31,-1,-1,-1,0,-1,0,388,-26,74,374,1549,7101,0,100,300,1584,7010,4500,0,11.695255355062795,5.963579343618446,0.0,4.31748811353631,5.926926025970411,7.346010209913293,8.868131713503033,0.0,4.61512051684126,5.707110264748875,7.368339686311381,8.855235623206967,8.412054873292933
10575,20000,Female,High school,Married,51,0,0,0,-2,-2,-2,19255,20650,0,0,0,0,2000,0,0,0,0,0,0,9.90353755128617,9.865577979462907,9.935519023366792,0.0,0.0,0.0,0.0,7.601402334583733,0.0,0.0,0.0,0.0,0.0
10576,100000,Male,Graduate school,Single,31,2,2,2,2,2,2,84886,86729,87706,88859,90685,92736,4100,3300,3500,3400,3700,4000,1,11.51293546492023,11.349076239255973,11.370555123678502,11.381756992734886,11.3948173764899,11.415158269172728,11.437522808921042,8.31898612539206,8.101980731853192,8.160803920954665,8.131824785007195,8.216358332386156,8.294299608857235
10577,60000,Male,University,Single,22,0,0,0,0,0,-1,60103,52193,44934,17769,10400,1760,3033,2093,560,600,1760,17933,0,11.002116507732017,11.003831674048996,10.862722824735595,10.712972280092474,9.785266921148697,9.249657234353133,7.473637108496206,8.017637159908478,7.646831391430482,6.329720905522696,6.398594934535208,7.473637108496206,9.794453631511994
10578,240000,Female,Graduate school,Single,28,-1,2,2,-1,-1,-2,5018,2300,0,2500,0,0,0,200,2500,0,0,0,1,12.388398368982115,8.520985989654934,7.741099090035366,0.0,7.824445930877619,0.0,0.0,0.0,5.303304908059076,7.824445930877619,0.0,0.0,0.0
10579,70000,Female,Graduate school,Single,25,0,0,0,0,0,0,67906,68201,69003,70146,71592,66053,2519,2371,2544,3000,1866,1266,0,11.156264806643742,11.125894401016597,11.130229168914765,11.141919752913635,11.158348319113642,11.178752582806263,11.098227868298459,7.832014180505469,7.771488760117616,7.841885928984623,8.006700845440367,7.532088143541722,7.144407180321139
10580,360000,Female,Graduate school,Single,31,-2,-2,-2,-2,-2,-2,12521,18746,47535,186,38169,2665,18843,48271,187,38359,2678,6169,0,12.793862088206213,9.435242376305256,9.838789018597192,10.76924259770239,5.231108616854587,10.549805145739276,7.888334500738654,9.843949839819931,10.784606961398842,5.236441962829949,10.554770528997375,7.893198869544609,8.727454116899434
10581,290000,Male,Graduate school,Married,47,-2,-2,-2,-2,-2,-2,3700,18019,4516,8140,59512,2716,18035,4516,8140,59512,2716,3516,0,12.577639650232573,8.216358332386156,9.799237531162328,8.415603335654604,9.004668301573977,10.993950055063785,7.907283609426348,9.800125039540974,8.415603335654604,9.004668301573977,10.993950055063785,7.907283609426348,8.165363632473982
10582,90000,Female,Graduate school,Single,24,0,0,0,0,0,0,85365,88054,90370,26420,27398,28295,4054,4444,1420,1398,1345,3265,0,11.407576060361786,11.35470317403958,11.385716898229186,11.4116786984539,10.181914427473568,10.218261795359789,10.250475730885316,8.307705966549513,8.399535147948004,7.259116128097101,7.243512974665482,7.204892510204673,8.09132127353041
10583,80000,Female,High school,Single,54,0,0,0,-1,-1,-1,12011,10484,12190,4000,0,4000,3794,6000,6500,0,4000,0,0,11.289794413577894,9.39366142910322,9.25770094333602,9.408453253565146,8.294299608857235,0.0,8.294299608857235,8.24143968982973,8.699681400989514,8.77971129020447,0.0,8.294299608857235,0.0
10584,50000,Male,University,Single,38,1,2,0,0,0,0,28651,24587,25468,31488,68450,31036,0,5000,10000,5000,2500,0,0,10.819798284210286,10.262978527734342,10.1100137980269,10.145217305326018,10.357393557477783,11.13387343981368,10.342935320141757,0.0,8.517393171418904,9.210440366976517,8.517393171418904,7.824445930877619,0.0
10585,50000,Female,High school,Single,54,0,0,0,0,0,0,48065,48968,47368,9515,9483,9292,2082,1672,500,500,355,264,0,10.819798284210286,10.780330345443172,10.798942723822146,10.765723285287539,9.160729871422848,9.157361447185297,9.13701670755734,7.641564441260972,7.422373700986824,6.2166061010848646,6.2166061010848646,5.87493073085203,5.579729825986222
10586,160000,Female,University,Married,45,-1,-1,-1,-1,-1,-1,19477,10477,7396,5224,16989,1640,10528,7433,5245,17053,1647,30028,0,11.982935344196433,9.877040902521145,9.257033099968165,8.908829791587868,8.561210076833012,9.740380214665977,7.403061091090091,9.26188863385676,8.913819350857198,8.56522116042682,9.744140059301994,7.4073177104694174,10.309918860389617
10587,120000,Female,High school,Single,53,2,0,0,2,0,0,66963,68780,70830,71557,73052,74502,3500,3800,2500,2804,2820,3000,1,11.695255355062795,11.111910440535675,11.138682822990772,11.168052036959455,11.178263588657464,11.198940484097395,11.218594672013275,8.160803920954665,8.24301946898925,7.824445930877619,7.9391588179567965,7.944846711001996,8.006700845440367
10588,500000,Female,Graduate school,Single,27,0,0,0,0,0,0,78335,61234,55446,47208,32019,22318,2315,2599,1500,2019,1200,1784,0,13.122365377402328,11.268762546431944,11.022474200455388,10.923182888519593,10.762339831363015,10.374115986550706,10.013193612624185,7.7475968386928855,7.8632667240095735,7.313886831633462,7.61085279039525,7.0909098220799835,7.487173694213739
10589,50000,Female,University,Single,24,-1,-1,-1,0,-1,-1,1572,1572,6561,5091,353,26864,1572,6561,102,353,27000,1000,0,10.819798284210286,7.360739903058278,7.360739903058278,8.789050713521046,8.535425959677298,5.869296913133774,10.198579603162921,7.360739903058278,8.789050713521046,4.634728988229636,5.869296913133774,10.203629181337648,6.90875477931522
10590,50000,Male,University,Single,28,0,0,0,0,0,0,35277,34627,35096,9657,9617,9404,1800,1600,500,500,341,500,1,10.819798284210286,10.471014819171423,10.452417882335665,10.465870935715712,9.175541866433488,9.171391621837609,9.14899674173513,7.496097345175956,7.3783837129967145,6.2166061010848646,6.2166061010848646,5.834810737062605,6.2166061010848646
10591,50000,Male,University,Single,28,0,0,0,0,0,0,2940,3989,5116,4425,6353,15829,1100,1205,2000,2000,10000,1000,0,10.819798284210286,7.9865049385539955,8.29154650988391,8.540323608805092,8.395251520610994,8.756839814829462,9.669662152875057,7.00397413672268,7.095064377287131,7.601402334583733,7.601402334583733,9.210440366976517,6.90875477931522
10592,210000,Female,Graduate school,Single,33,-1,-1,-1,-1,-1,-1,591,1053,2989,2046,17239,3680,1053,2992,2046,17239,3680,0,0,12.25486757159303,6.3835066348840055,6.960347729101308,8.003028666384733,7.624130585661289,9.754987544217684,8.210939733379021,6.960347729101308,8.0040315078527,7.624130585661289,9.754987544217684,8.210939733379021,0.0
10593,80000,Male,University,Single,26,0,0,0,-2,-2,-2,5844,6700,0,0,0,0,1067,0,0,0,0,0,0,11.289794413577894,8.67334187390617,8.81001204797317,0.0,0.0,0.0,0.0,6.97354301952014,0.0,0.0,0.0,0.0,0.0
10594,20000,Male,Graduate school,Single,31,0,0,0,2,2,2,12761,13481,15322,14779,15543,16139,1229,2070,0,1000,1000,0,0,9.90353755128617,9.454227284428292,9.509110741413384,9.637110246578176,9.601030194502194,9.651429991057276,9.68905594182394,7.114769448366463,7.635786861395585,0.0,6.90875477931522,6.90875477931522,0.0
10595,310000,Female,Graduate school,Married,34,-1,-1,-1,0,-1,-1,455,455,1415,883,883,1033,455,1415,0,883,1033,883,1,12.644330802262578,6.1224928095143865,6.1224928095143865,7.255591274253665,6.784457062637643,6.784457062637643,6.9411900550683745,6.1224928095143865,7.255591274253665,0.0,6.784457062637643,6.9411900550683745,6.784457062637643
10596,150000,Female,Graduate school,Married,29,0,0,2,0,0,0,18231,20625,17443,21649,22045,18814,3000,2,5000,2000,1500,2107,0,11.918397239722838,9.81093357092552,9.934307694876015,9.766751028962657,9.982760733430636,10.000886458523262,9.842409703027538,8.006700845440367,1.0986122886681098,8.517393171418904,7.601402334583733,7.313886831633462,7.653494909661253
10597,50000,Female,University,Married,50,0,0,0,0,0,0,48926,45156,27762,19238,15585,15892,2036,1243,3991,712,715,582,1,10.819798284210286,10.798084670325027,10.717900585587556,10.231459477945954,9.864694747816973,9.654128354403506,9.67363403969682,7.619233416226805,7.126087273299125,8.292047637431354,6.569481420414296,6.573680166960646,6.368187186350492
10598,100000,Male,High school,Married,30,2,2,2,2,0,0,68436,66783,74555,72759,74131,75603,0,9557,0,2700,2707,3120,1,11.51293546492023,11.133668893030196,11.109218809876927,11.219305799851695,11.194921632632058,11.213602566917201,11.233264470820847,0.0,9.165133779138104,0.0,7.901377353792616,7.903965634032166,8.045908742270779
10599,150000,Male,Other,Single,31,-2,-2,-2,-2,-2,-2,136692,91815,0,0,0,0,2000,0,0,0,0,0,0,11.918397239722838,11.82549281437824,11.427541853360504,0.0,0.0,0.0,0.0,7.601402334583733,0.0,0.0,0.0,0.0,0.0
10600,50000,Male,University,Single,23,1,2,0,0,0,0,6226,5981,6870,7038,2268,5051,0,1032,200,285,3000,2000,0,10.819798284210286,8.736649954872451,8.696510239189893,8.835064935031076,8.85922139360813,7.727094484779841,8.527539483470381,0.0,6.940222469119639,5.303304908059076,5.655991810819852,8.006700845440367,7.601402334583733
10601,180000,Female,High school,Married,51,1,-1,2,2,0,-1,0,31,31,31,1931,878,31,0,0,1900,878,0,1,12.100717685412471,0.0,3.4657359027997265,3.4657359027997265,3.4657359027997265,7.566311014772463,6.778784897685177,3.4657359027997265,0.0,0.0,7.550135342488429,6.778784897685177,0.0
10602,50000,Female,High school,Single,23,-2,-2,-2,-2,-2,-2,8647,4872,-5,2809,0,0,4890,0,2814,0,0,0,0,10.819798284210286,9.065083359319043,8.491465042843506,0.0,7.940939762327791,0.0,0.0,8.495152060539358,0.0,7.942717540573791,0.0,0.0,0.0
10603,50000,Female,High school,Married,36,0,0,0,0,0,0,44449,35238,37551,17808,13765,14038,2500,11000,600,500,502,521,0,10.819798284210286,10.702120240942051,10.469908702802991,10.533481918090805,9.787459226476006,9.52995706295831,9.549594449971952,7.824445930877619,9.305741456739435,6.398594934535208,6.2166061010848646,6.220590170099739,6.257667587882639
10604,50000,Female,High school,Married,43,-1,-1,-1,-1,-1,-1,6748,1366,1173,1473,1473,1623,1366,1173,1773,1473,1623,946,0,10.819798284210286,8.817149624743406,7.220373836723949,7.068172000388042,7.295735072749282,7.295735072749282,7.392647520721623,7.220373836723949,7.068172000388042,7.480992162869525,7.295735072749282,7.392647520721623,6.853299093186078
10605,230000,Male,University,Married,41,0,0,0,0,0,0,231187,231272,228653,225471,224853,230078,10500,10000,9000,8200,9000,9000,0,12.345838935721968,12.35098651131916,12.351354109888367,12.339965222919625,12.32595126170091,12.323206581678155,12.346178007191048,9.259225769705994,9.210440366976517,9.105090961257085,9.012011377036412,9.105090961257085,9.105090961257085
10606,70000,Female,University,Single,24,0,0,0,0,0,2,68659,68259,14690,9980,15607,15209,3500,1400,700,6000,0,1000,0,11.156264806643742,11.136922067011684,11.131079222460698,9.594990340370426,9.208438564686587,9.655538882302947,9.62970838525334,8.160803920954665,7.244941546337007,6.55250788703459,8.699681400989514,0.0,6.90875477931522
10607,50000,Male,High school,Married,51,-1,-1,-1,-1,-1,-2,6700,13902,42835,8500,0,0,13902,42863,8500,0,0,0,0,10.819798284210286,8.81001204797317,9.539859923169542,10.665134149520766,9.04793908261736,0.0,0.0,9.539859923169542,10.66578759178439,9.04793908261736,0.0,0.0,0.0
10608,10000,Female,University,Single,31,0,0,0,-1,-1,-1,10503,9996,6528,4328,4328,4171,1140,1000,4328,4328,4171,4718,0,9.210440366976517,9.259511415982631,9.210040326967182,8.784009071186633,8.37309184744198,8.37309184744198,8.336150816120663,7.039660349862076,6.90875477931522,8.37309184744198,8.37309184744198,8.336150816120663,8.459352191726387
10609,30000,Male,High school,Single,27,0,0,0,0,0,2,27061,28129,29377,29625,30134,28716,1504,1752,1000,2257,0,2287,0,10.308985993422082,10.20588580882359,10.244591901483902,10.28800137389136,10.296407633141998,10.313442565917144,10.265244560881653,7.316548177182976,7.469083884921234,6.90875477931522,7.722234744709607,0.0,7.7354333524996886
10610,230000,Female,University,Married,29,0,0,0,0,0,0,69853,61844,24802,61631,46396,28311,2310,2000,49000,1500,1000,2000,0,12.345838935721968,11.154162628614575,11.03238653380911,10.118719892579001,11.028936495157797,10.744990080951696,10.2510410220253,7.745435610274381,7.601402334583733,10.799595985047786,7.313886831633462,6.90875477931522,7.601402334583733
10611,50000,Female,High school,Married,61,0,0,0,0,0,2,20907,22236,23250,23564,30882,30242,1672,1686,1000,7764,0,1000,0,10.819798284210286,9.947887139832812,10.009512847179431,10.054103420843255,10.067517839357832,10.337961149679,10.317020031722052,7.422373700986824,7.430707082545968,6.90875477931522,8.957381735582787,0.0,6.90875477931522
10612,20000,Male,University,Married,31,0,0,0,0,0,0,17766,18806,19772,18940,18587,20352,1630,1596,664,838,2241,0,0,9.90353755128617,9.785098083035907,9.841984419942078,9.892072649720829,9.849084163656741,9.830271490204868,9.92098360015288,7.396948602621014,7.3758821482150125,6.499787040655854,6.732210706467206,7.715123603632105,0.0
10613,20000,Female,University,Single,31,0,0,0,0,0,0,16569,22372,25285,24669,20899,11968,11000,5000,0,418,5000,3816,0,9.90353755128617,9.71534911042061,10.015610153673077,10.138006161871843,10.113343209523402,9.947504437952903,9.39007525287337,9.305741456739435,8.517393171418904,0.0,6.037870919922137,8.517393171418904,8.247220052745229
10614,360000,Male,University,Married,26,-2,-1,-1,-2,-2,-2,0,2500,0,0,0,0,2500,0,0,0,0,0,0,12.793862088206213,0.0,7.824445930877619,0.0,0.0,0.0,0.0,7.824445930877619,0.0,0.0,0.0,0.0,0.0
10615,120000,Male,Graduate school,Single,28,0,0,0,0,0,2,8460,7729,8920,7439,26832,26287,5000,1500,7000,21300,0,1000,0,11.695255355062795,9.0432226489245,8.952864141581468,9.096163326913784,8.914626127827137,10.197387752301138,10.17686784027705,8.517393171418904,7.313886831633462,8.853808274977197,9.966509298952284,0.0,6.90875477931522
10616,400000,Male,Graduate school,Married,35,-2,-1,0,0,0,0,11802,73011,79259,87413,92269,100973,73022,10000,10009,8000,10000,10029,0,12.899222326086994,9.37610901542907,11.198379090182675,11.280488866744426,11.37841073188205,11.432474340572602,11.522618336941129,11.198529739000024,9.210440366976517,9.211339872309265,8.987321812850125,9.210440366976517,9.21333588095598
10617,360000,Male,Graduate school,Married,40,-2,-2,-2,-2,-2,-2,5772,11664,15390,7090,2115,20075,11694,10048,35,2126,21220,35114,0,12.793862088206213,8.660947155060933,9.36434818445553,9.641538201979953,8.866581653303996,7.65728279297819,9.907280350774824,9.36691667901828,9.21522840604896,3.58351893845611,7.6624678152002375,9.96274653641105,10.46638366859312
10618,500000,Male,Graduate school,Married,55,0,-1,0,0,0,0,16593,226145,216931,207423,197914,188329,226145,7815,7372,7113,6967,6261,0,13.122365377402328,9.716796463224231,12.32893608737393,12.287339219358522,12.24252028650122,12.19559292457479,12.145951022188793,12.32893608737393,8.96392819372262,8.90557995798965,8.8698199525084,8.849083518532339,8.742254901886351
10619,500000,Male,Graduate school,Married,50,0,0,0,0,0,0,197004,202740,203537,167013,169395,171648,20000,15000,15000,15000,15000,15000,0,13.122365377402328,12.190984388108701,12.219684581349993,12.223607998619235,12.025832920220488,12.03999444817042,12.053206973060536,9.90353755128617,9.61587214452889,9.61587214452889,9.61587214452889,9.61587214452889,9.61587214452889
10620,80000,Male,University,Single,26,-1,0,0,0,0,0,2159,4132,5949,7144,5309,500,2000,2002,2005,15,523,0,0,11.289794413577894,7.67786350067821,8.326758814511733,8.691146498539675,8.874168090363968,8.577347114235984,6.2166061010848646,7.601402334583733,7.602401335665818,7.603897968521881,2.772588722239781,6.261491684321042,0.0
10621,20000,Female,University,Single,23,-2,-2,-2,-2,-2,-2,9410,7120,0,0,0,0,7120,0,0,0,0,0,0,9.90353755128617,9.149634496858788,8.870803443982124,0.0,0.0,0.0,0.0,8.870803443982124,0.0,0.0,0.0,0.0,0.0
10622,20000,Female,Graduate school,Single,24,0,0,0,0,0,0,24146,25374,19075,18907,18507,20046,2024,2000,1005,1188,2002,1015,0,9.90353755128617,10.091915427761844,10.141519716344089,9.856186279418115,9.847340391913127,9.825958350026891,9.905834795604477,7.613324979540639,7.601402334583733,6.913737350659685,7.080867896690782,7.602401335665818,6.923628628138427
10623,200000,Male,University,Married,51,-1,-1,-1,-1,-1,-1,1690,0,396,792,0,396,0,396,792,0,396,792,1,12.206077645517674,7.43307534889858,0.0,5.983936280687191,6.675823221634848,0.0,5.983936280687191,0.0,5.983936280687191,6.675823221634848,0.0,5.983936280687191,6.675823221634848
10624,50000,Female,High school,Married,27,0,0,0,2,0,0,11231,6482,8799,8033,8933,7995,2000,5000,0,1000,1000,1000,0,10.819798284210286,9.326522126265592,8.776938645174996,9.082507000466299,8.991437814919227,9.097619501912064,8.98669669562029,7.601402334583733,8.517393171418904,0.0,6.90875477931522,6.90875477931522,6.90875477931522
10625,120000,Female,High school,Married,46,-1,-1,-2,-2,-2,-2,4940,0,0,0,0,0,0,0,0,0,0,0,1,11.695255355062795,8.50532301884575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10626,30000,Male,University,Single,37,0,0,0,0,0,0,27526,28794,29480,29679,16451,0,1714,1400,599,0,0,0,0,10.308985993422082,10.222922620168259,10.267957039940773,10.291501267030537,10.298228697281317,9.708202329350314,0.0,7.44716835960004,7.244941546337007,6.396929655216146,0.0,0.0,0.0
10627,390000,Male,University,Married,35,0,-1,-1,0,0,0,33808,15275,17331,78340,76892,57954,15347,17375,70077,15103,3290,16153,0,12.873904582205107,10.42848231821631,9.634038248345407,9.7603097828598,11.268826372009427,11.250170124042306,10.967422126322845,9.638740451366843,9.762845222733661,11.157364186390248,9.622714888385282,8.098946748943339,9.689922976002242
10628,200000,Male,Graduate school,Married,57,-1,-1,-1,0,0,0,1964,2684,11764,9830,669,-716,2698,11764,1000,0,0,2000,0,12.206077645517674,7.583247524303362,7.895436006942965,9.372884301161463,9.193295937366925,6.507277712385012,0.0,7.900636613018005,9.372884301161463,6.90875477931522,0.0,0.0,7.601402334583733
10629,260000,Female,Graduate school,Married,52,2,2,2,2,-1,-1,150,150,150,150,2500,0,0,0,0,2500,0,0,1,12.468440756144114,5.017279836814924,5.017279836814924,5.017279836814924,5.017279836814924,7.824445930877619,0.0,0.0,0.0,0.0,7.824445930877619,0.0,0.0
10630,210000,Male,University,Single,33,-1,-1,-1,-1,-1,0,1024,264,264,264,42515,43104,264,264,264,42515,1559,1472,0,12.25486757159303,6.932447891572509,5.579729825986222,5.579729825986222,5.579729825986222,10.657635754653473,10.671394278644025,5.579729825986222,5.579729825986222,5.579729825986222,10.657635754653473,7.352441100243583,7.29505641646263
10631,180000,Male,Graduate school,Married,46,-1,3,2,-1,-1,-1,780,780,390,390,390,540,0,0,390,390,540,390,0,12.100717685412471,6.660575149839686,6.660575149839686,5.968707559985366,5.968707559985366,5.968707559985366,6.293419278846481,0.0,0.0,5.968707559985366,5.968707559985366,6.293419278846481,5.968707559985366
10632,120000,Female,University,Married,27,0,0,0,0,2,0,83567,78276,78971,80907,79219,77809,4326,3000,9000,0,3000,3000,0,11.695255355062795,11.33341595067608,11.268009096810378,11.27684863824412,11.301067985672987,11.279984071175909,11.262025236610976,8.372629740224884,8.006700845440367,9.105090961257085,0.0,8.006700845440367,8.006700845440367
10633,50000,Male,Graduate school,Single,26,-1,2,2,-1,0,-1,5713,5406,-978,978,652,626,0,0,1956,0,626,0,1,10.819798284210286,8.65067458279072,8.595449689382004,0.0,6.88653164253051,6.481577129276431,6.440946540632921,0.0,0.0,7.579167967396076,0.0,6.440946540632921,0.0
10634,50000,Male,University,Single,32,0,0,0,0,0,0,46281,27311,41032,29626,26328,28475,1658,29000,1027,1300,2600,1280,0,10.819798284210286,10.742508395585617,10.215081445034222,10.622131899994592,10.29644138670722,10.178426272278042,10.256816906223763,7.413970290190444,10.275085591132715,6.93537044601511,7.170888478512505,7.8636512654486515,7.155396301896734
10635,50000,Male,Graduate school,Single,30,0,0,0,0,0,2,43935,47744,40339,44377,48723,49841,5000,2000,5000,5000,2010,9,0,10.819798284210286,10.690489308567697,10.773629628384302,10.605098811508203,10.700499130126362,10.79392700081985,10.816613281067127,8.517393171418904,7.601402334583733,8.517393171418904,8.517393171418904,7.606387389772652,2.302585092994046
10636,90000,Female,University,Single,24,0,0,0,0,-2,-2,80699,68100,33434,0,0,0,2991,2655,0,0,0,0,0,11.407576060361786,11.29849385425804,11.128747176317603,10.417358534488079,0.0,0.0,0.0,8.003697339094368,7.884576510596324,0.0,0.0,0.0,0.0
10637,80000,Female,Graduate school,Single,23,1,2,0,0,2,0,32337,31543,32141,28622,24619,23211,0,1659,4000,0,1000,25000,0,11.289794413577894,10.38399828829976,10.359138675557464,10.377918865109015,10.261965869419956,10.111314399738445,10.052424665310498,0.0,7.414572881350589,8.294299608857235,0.0,6.90875477931522,10.12667110305036
